No;nama_pemda;Tahun;Ekonomi;Kesehatan;Ketertiban;Lingkungan;ParBud;Pelayanan;Pendidikan;Sosial;Rumah_Fasum;Populasi;Base_AHH;Target_AHH;Base_HLS;Target_HLS;Base_RLS;Target_RLS;Base_PPK;Target_PPK;Base_IPM;Target_IPM
1;Kab. Buton Tengah;2018;36919668025;53009867998;6467898200;3039732887;9294078750;1,20515E+11;1,33536E+11;8350526086;1,66381E+11;92165;67,17;69,97;12,32;12,35;7,02;7,28;7012;7016;62,82;63,46
2;Kab. Konawe Kepulauan;2018;38689971318;57325387949;11378008126;3948837073;6467292763;1,06949E+11;76574062652;6075150545;1,34974E+11;33680;67,88;71,99;11,3;11,59;8,9;9,17;6458;6601;63,44;64,36
3;Kab. Aceh Barat;2018;84859343514;2,31533E+11;15776065920;8659030354;10312779967;1,45877E+11;2,6093E+11;30180770126;1,43626E+11;205971;67,62;67,72;14,57;14,58;9,04;9,08;8989;9134;70,2;70,47
4;Kab. Aceh Barat Daya;2018;62241884784;1,3691E+11;4897133048;413243525;0;1,26493E+11;1,73732E+11;9812480831;1,46176E+11;148111;64,51;64,65;13,55;13,56;8,12;8,13;7723;8093;65,09;65,67
5;Kab. Aceh Jaya;2018;68889006051;1,1211E+11;5705840885;7623624812;2516675103;1,52525E+11;1,58389E+11;26028831229;94975152102;91087;66,77;66,88;13,95;13,96;813;8,37;8322;9262;68,07;68,83
6;Kab. Aceh Selatan;2018;82324036255;2,77157E+11;15564386106;9577058658;12889790755;2,37281E+11;3,49898E+11;20285778644;1,00202E+11;235115;63,89;64,02;13,8;14,15;8,33;8,38;7567;7891;65,03;65,92
7;Kab. Aceh Tamiang;2018;57345348628;1,71885E+11;10791279571;18859292803;0;2,04027E+11;2,82502E+11;9575903445;1,54654E+11;291112;69,16;69,28;13,56;13,57;8,47;8,7;7931;8032;67,99;68,45
8;Kab. Aceh Tengah;2018;63604167219;2,3507E+11;16286880049;18675979819;13736165791;1,81888E+11;2,81231E+11;16157398352;1,47641E+11;208505;68,53;68,62;14,24;14,25;9,67;9,68;10021;10394;72,19;72,64
9;Kab. Aceh Tenggara;2018;48875133854;1,02764E+11;20571766893;9167189379;6760519606;1,63079E+11;2,69804E+11;27793128248;1,34259E+11;212417;67,62;67,77;13,97;13,98;9,63;9,64;7359;7685;68,09;68,67
10;Kab. Aceh Utara;2018;74942931138;4,0463E+11;15983547438;30089647175;18679031665;2,25521E+11;6,32222E+11;10825589666;1,3444E+11;611435;68,54;68,61;14,42;14,68;8,1;8,11;7632;7919;67,67;68,36
11;Kab. Asahan;2018;97537379966;2,02665E+11;25525728924;10784400486;0;3,60313E+11;4,40429E+11;25998477003;2,33136E+11;724379;67,57;67,79;12,53;12,56;8,46;8,47;10477;10735;69,1;69,49
12;Kab. Balangan;2018;1,20838E+11;1,47193E+11;27752084201;11663704193;6727326577;2,20619E+11;2,6795E+11;16765008996;2,18107E+11;129505;67,19;67,37;12,07;12,36;7,03;7,04;11186;11442;67,25;67,88
13;Kab. Bandung;2018;2,75785E+11;7,08159E+11;89080622646;1,12689E+11;42659048981;5,54583E+11;1,95776E+12;60697234165;7,58682E+11;3717291;73,13;73,26;12,43;12,64;8,51;8,58;9854;10203;71,02;71,75
14;Kab. Bandung Barat;2018;1,92081E+11;2,74607E+11;34208035071;28614644962;16020999826;4,80957E+11;9,17703E+11;56938545610;2,10778E+11;1683711;71,87;72,03;11,79;11,83;7,74;7,97;8002;8329;66,63;67,46
15;Kab. Banggai Kepulauan;2018;56185146999;1,00765E+11;10826417293;5533512013;4751265757;1,59185E+11;1,94151E+11;8485135933;1,34177E+11;371320;64,53;65,12;12,94;12,95;7,99;8,14;7440;7545;64,07;64,68
16;Kab. Banggai Laut;2018;40594073233;77859849816;10507239300;8072047678;7425246996;1,68154E+11;1,07644E+11;5344970434;1,55213E+11;125620;63,62;64,21;12,56;12,57;8,21;8,44;7693;7810;64,08;64,8
17;Kab. Bangka;2018;43391278455;1,84703E+11;10991026934;14216631791;3408019633;2,65717E+11;2,95716E+11;23105246336;1,08835E+11;186155;70,56;70,73;12,58;12,68;8,19;8,2;11420;12043;71,09;71,8
18;Kab. Bangka Barat;2018;32062560248;1,153E+11;9830011599;8972310365;16389829491;2,06759E+11;1,91588E+11;11459314089;1,23244E+11;192429;69,56;69,73;11,5;11,51;7,06;7,18;11394;12011;67,94;68,68
19;Kab. Bangka Selatan;2018;49704808913;1,4902E+11;16050430084;15340411306;12335193405;1,68919E+11;2,22957E+11;14298053262;1,47347E+11;127064;67,13;67,47;11,34;11,35;6,12;6,36;10999;11573;65,02;65,98
20;Kab. Bangka Tengah;2018;39800640726;1,16768E+11;13835987941;8714539934;62272448706;1,95723E+11;2,08036E+11;24238468010;1,00636E+11;205901;70,49;70,78;11,74;11,75;6,79;6,8;12330;12836;68,99;69,52
21;Kab. Bangkalan;2018;1,28568E+11;3,27323E+11;40375686684;21780499973;6272230505;3,32015E+11;6,03605E+11;23604581892;2,18407E+11;986672;69,82;69,94;11,56;11,57;5,14;5,33;7991;8192;62,3;62,87
22;Kab. Banjarnegara;2018;69339351079;2,96699E+11;11134383618;13989921454;14020697242;2,67181E+11;7,20383E+11;15762871108;3,74901E+11;918219;73,79;73,91;11,41;11,42;6,27;6,28;8630;9160;65,86;66,54
23;Kab. Bantaeng;2018;76314567643;1,97092E+11;8814454362;12590739591;7729335065;1,85117E+11;2,08925E+11;4722299202;1,35598E+11;186612;69,9;70,11;11,99;12,01;6,45;6,47;11592;11153;67,27;67,76
24;Kab. Banyuasin;2018;83018551972;2,60336E+11;32566359604;14062844384;3279771300;4,15444E+11;6,06304E+11;15885950162;1,98819E+11;846269;68,36;68,55;11,72;11,73;7,16;7,17;9328;9760;65,85;66,4
25;Kab. Banyumas;2018;1,34748E+11;5,95272E+11;28317185580;53383326678;12127897141;3,81846E+11;1,11455E+12;33900068711;3,86702E+11;1679124;73,33;73,45;12,63;12,64;7,4;7,41;10713;11240;70,75;71,3
26;Kab. Barito Timur;2018;53347889191;97660811783;13132163408;7121808726;4958455774;2,41327E+11;1,93354E+11;10495471419;83961403642;123557;67,97;68,06;12,8;12,81;9,04;9,05;10808;11000;70,57;70,82
27;Kab. Barito Utara;2018;69778019192;1,72451E+11;17464748453;45926316632;8819690855;2,21353E+11;2,98207E+11;12746189018;2,14189E+11;130019;71,27;71,28;12,38;12,4;8,35;8,59;9067;9357;69,07;69,72
28;Kab. Barru;2018;43064342348;1,51985E+11;8897256205;8510312564;7362652928;1,81105E+11;2,79923E+11;14353703971;2,01205E+11;173623;68,3;68,6;13,55;13,56;7,85;7,86;10911;10622;69,56;70,05
29;Kab. Batang;2018;90315664950;2,9868E+11;9780959448;15804399802;14592199865;2,82339E+11;5,54227E+11;19223489695;1,11535E+11;762377;74,5;74,56;11,87;11,88;6,61;6,62;8805;9203;67,35;67,86
30;Kab. Batanghari;2018;70818020609;1,41607E+11;24880526870;13284666749;0;2,54943E+11;3,07166E+11;28355039262;1,32851E+11;269966;70,12;70,26;12,89;12,9;7,77;7,82;9573;9833;68,92;69,33
31;Kab. Batu Bara;2018;55353437345;1,0484E+11;18179182890;8058352084;2051948725;1,81372E+11;3,30057E+11;19071056921;1,08917E+11;412992;66,1;66,38;12,49;12,52;7,83;7,84;10084;10385;67,2;67,67
32;Kab. Bekasi;2018;2,50873E+11;7,26245E+11;99415002260;1,76301E+11;29026894278;7,88504E+11;1,42739E+12;72531152997;8,64947E+11;3630907;73,3;73,43;12,63;13,05;8,82;8,84;10790;11155;72,63;73,49
33;Kab. Belitung;2018;58348949453;1,91095E+11;15032151877;16104195266;16746448766;1,60313E+11;2,2225E+11;10804261454;1,43712E+11;209011;70,44;70,64;11,51;11,83;8,11;8,15;12910;13281;70,93;71,7
34;Kab. Belitung Timur;2018;62786493913;1,41737E+11;15828418394;14924696646;10530806928;1,42626E+11;2,0955E+11;16017440590;1,05612E+11;208520;71,37;71,59;11,48;11,49;8;8,14;10894;11302;69,57;70,22
35;Kab. Belu;2018;71402985387;2,05215E+11;15161220617;12696138371;5234383459;1,76073E+11;2,24517E+11;12547162865;99024669812;216783;63,42;63,81;12,24;12,25;7,07;7,08;7251;7403;61,44;61,86
36;Kab. Bener Meriah;2018;51692526558;1,40444E+11;6032747524;23630227261;10967838392;1,68253E+11;1,67839E+11;8574715897;97110950965;145086;68,9;68,99;13,43;13,44;9,55;9,56;10430;10626;71,89;72,14
37;Kab. Bengkalis;2018;1,94673E+11;4,18275E+11;6621311902;33750535822;32829117346;5,4965E+11;8,27411E+11;26618342008;6,60143E+11;566228;70,69;70,85;12,73;12,83;8,89;9,21;11530;11640;72,27;72,94
38;Kab. Bengkayang;2018;63572916366;1,53129E+11;9077753440;1688680815;1536484000;2,06578E+11;2,79733E+11;10042127404;1,24197E+11;251320;73,04;73,28;12;12,01;6,09;6,27;8640;9072;65,99;66,85
39;Kab. Bengkulu Selatan;2018;56532865230;1,37974E+11;16267964582;12185199001;4060325196;1,74558E+11;2,43915E+11;15304587811;71822184140;156930;67,24;67,45;13,58;13,59;8,78;9,01;9202;9592;69,04;69,85
40;Kab. Bengkulu Tengah;2018;41445925331;75370116366;18527225154;4891912176;3860115550;1,4296E+11;1,68595E+11;13216226982;1,20643E+11;113150;67,64;67,82;12,96;12,97;6,9;7,14;8701;9102;65,8;66,65
41;Kab. Bengkulu Utara;2018;76069446182;1,61833E+11;12139672309;8942694611;7004387600;2,12095E+11;2,92414E+11;14876544005;1,53491E+11;304390;67,42;67,42;12,83;12,84;7,83;7,85;9698;10098;67,8;68,36
42;Kab. Biak Numfor;2018;80129137783;2,11287E+11;15804515437;24742179000;13501270904;2,50202E+11;1,86886E+11;16435010595;75678810599;148404;67,87;68;13,93;13,94;9,85;10;9812;9969;71,56;71,96
43;Kab. Bintan;2018;75752843994;1,35568E+11;30088119102;27260072382;20348632803;2,68096E+11;2,44669E+11;24760608200;1,74538E+11;157927;70,12;70,21;12,6;12,75;8,34;8,35;13828;14256;72,91;73,41
44;Kab. Bireuen;2018;79027182002;3,33163E+11;7387560930;0;0;2,24058E+11;4,3276E+11;26245236660;1,56682E+11;461726;70,8;70,92;14,8;14,81;9,16;9,17;8237;8378;71,11;71,37
45;Kab. Blitar;2018;96951984618;2,95009E+11;28985935578;11333455495;16541465231;3,57679E+11;8,07574E+11;21618841044;2,76414E+11;1160677;72,99;73,16;12,42;12,43;7,26;7,27;9329;9828;69,33;69,93
46;Kab. Bogor;2018;3,94323E+11;1,25833E+12;1,24078E+11;1,00545E+11;23985443897;1,36406E+12;2,39311E+12;75718395036;6,72951E+11;5840907;70,7;70,86;12,43;12,44;7,84;7,88;9901;10323;63,13;69,69
47;Kab. Bombana;2018;69951333095;1,10859E+11;10208420635;11730675100;8470153848;1,62808E+11;1,87012E+11;9999479865;1,21197E+11;180035;67,82;70,24;11,81;11,82;7,53;7,54;7908;8019;64,49;65,04
48;Kab. Bone;2018;84252190626;3,76839E+11;26472725349;11024590421;11742592870;6,56016E+11;4,76624E+11;14402601833;1,76477E+11;754894;66,22;66,5;12,43;12,67;6,77;6,97;8954;8686;64,16;65,04
49;Kab. Boven Digoel;2018;1,10447E+11;1,30132E+11;12300752674;1606919000;8293445576;3,17845E+11;1,0342E+11;27619154054;3,73698E+11;67717;58,77;59,16;10,98;10,99;8,08;8,32;8048;8211;60,14;60,83
50;Kab. Boyolali;2018;1,95526E+11;3,68113E+11;25903952723;49102257923;12661693743;2,68949E+11;7,22308E+11;16971361976;1,99958E+11;979799;75,72;75,79;12,15;12,16;7,44;7,55;12262;12758;72,64;73,22
51;Kab. Brebes;2018;1,19442E+11;4,64796E+11;18610949048;22263716821;10075946544;3,43837E+11;9,38858E+11;24837555067;3,38876E+11;1802829;68,61;68,84;11,69;12,02;6,18;6,19;9554;9890;64,86;65,68
52;Kab. Bulukumba;2018;61411782022;2,54619E+11;14461339906;14983925816;12720121083;1,72992E+11;4,66789E+11;24013724475;2,09287E+11;418326;66,96;67,27;12,65;12,79;7,16;7,34;10480;10331;67,08;67,7
53;Kab. Bulungan;2018;82280559262;1,65561E+11;19132412242;15874601354;7852177121;2,67182E+11;2,66906E+11;19109603033;1,76708E+11;132414;72,51;72,55;12,96;12,98;8,75;8,92;9094;9310;70,74;71,23
54;Kab. Bungo;2018;69156671159;2,24366E+11;22289649611;13291949323;2746818713;2,0246E+11;3,3803E+11;11211675247;2,00143E+11;367182;67,27;67,42;12,59;12,6;8,08;8,09;11016;11352;69,04;69,42
55;Kab. Buru Selatan;2018;43709866177;1,59517E+11;10979387518;4222143774;5598659766;1,96023E+11;1,11123E+11;9303248627;1,13488E+11;62271;65,74;65,92;12,22;12,28;6,96;7,13;7175;7337;62,75;63,62
56;Kab. Ciamis;2018;1,14944E+11;3,99561E+11;22261349311;0;16946918860;3,4856E+11;9,76995E+11;15398618281;3,01318E+11;1188629;71,07;71,32;13,66;13,67;7,59;7,6;8658;9190;68,87;69,63
57;Kab. Cianjur;2018;1,25632E+11;7,41608E+11;24964221504;87230461665;16335269266;3,17497E+11;1,39159E+12;20855301315;6,38766E+11;2260620;69,49;69,7;11,89;11,9;6,92;6,93;7300;7874;63,7;64,62
58;Kab. Cilacap;2018;1,59641E+11;4,94012E+11;22842993156;48357394910;4848787843;8,25362E+11;1,07737E+12;26255535307;3,26735E+11;1719504;73,24;73,39;12,3;12,48;6,91;6,92;9896;10274;68,9;69,56
59;Kab. Dairi;2018;49092767612;1,63371E+11;13432383780;9099059414;12716117227;1,73747E+11;3,39673E+11;16323486642;1,54912E+11;283203;68,13;68,41;13,06;13,07;8,9;9,15;10395;10492;70,36;70,89
60;Kab. Deiyai;2018;80153846198;86968641749;26437414015;9526117753;8174688990;3,48762E+11;93092470630;23840031313;66628529195;72486;64,63;64,83;9,78;9,79;2,98;2,99;4597;4761;49,07;49,55
61;Kab. Deli Serdang;2018;1,37384E+11;4,34821E+11;52915433533;52272299759;7945256498;4,91973E+11;1,15383E+12;24714010159;6,01795E+11;2155625;71,11;71,31;12,9;13,32;9,7;9,92;11891;12132;73,94;74,92
62;Kab. Demak;2018;1,40934E+11;3,02635E+11;21134819190;23186348829;5968458608;2,15262E+11;6,43212E+11;18818007127;3,31239E+11;1151796;75,27;75,29;12,54;12,86;7,47;7,48;9544;10001;70,41;71,26
63;Kab. Empat Lawang;2018;50194741046;89370672651;11833939506;8811115669;7070223868;2,39219E+11;1,89431E+11;12530039300;2,07854E+11;247544;64,32;64,56;12,03;12,04;7,37;7,38;9010;9450;64,21;64,81
64;Kab. Ende;2018;60822004517;1,58763E+11;15562103429;4748480357;3894418921;2,23975E+11;2,8503E+11;6724278815;1,05312E+11;272988;64,48;64,75;13,75;13,76;7,63;7,79;8841;8995;66,11;66,62
65;Kab. Enrekang;2018;67135966790;1,60101E+11;0;1,39036E+11;0;1,73139E+11;3,00526E+11;11274551617;0;204827;70,38;70,55;13,66;13,68;8,43;8,68;10800;10683;71,44;72,15
66;Kab. Fak Fak;2018;1,13125E+11;1,34474E+11;13777076504;7032073740;10524175083;2,59936E+11;1,82923E+11;22772549877;2,21474E+11;77381;67,95;68,12;13,76;13,85;8,27;8,51;7057;7357;66,09;66,99
67;Kab. Gayo Lues;2018;58022605014;1,21241E+11;9408311452;9167703801;8034495266;2,29965E+11;1,3585E+11;15368814691;1,36197E+11;92602;64,98;65,12;13,28;13,49;7,39;7,69;8322;8529;65,01;65,88
68;Kab. Gorontalo Utara;2018;57081123088;90704445797;9142477330;5143840568;6380598301;1,74759E+11;1,44967E+11;15354796893;76311074542;114036;65,12;65,36;12,4;12,43;6,68;6,72;8480;8780;63,52;64,06
69;Kab. Gowa;2018;68199992301;3,03042E+11;12310250702;13916176015;7068300512;2,6702E+11;5,78247E+11;24121724680;3,40141E+11;760607;69,95;70,11;13,04;13,29;7,74;7,75;9369;9179;68,33;68,87
70;Kab. Grobogan;2018;1,09168E+11;4,24637E+11;17162994747;23797373355;4643932000;3,03416E+11;7,76384E+11;28978386653;2,80546E+11;1371610;74,46;74,55;12,27;12,28;6,66;6,67;9716;10097;68,87;69,32
71;Kab. Halmahera Barat;2018;74734218902;1,6528E+11;0;18341059211;10747237263;2,42281E+11;1,1396E+11;20165982088;1,27247E+11;116513;65,55;65,78;13,06;13,07;7,87;7,88;7266;7418;64,19;64,54
72;Kab. Halmahera Tengah;2018;49172181800;86658156086;5733833405;5852795681;5656158324;1,92816E+11;1,09889E+11;8668009150;1,20058E+11;54190;62,8;63,16;12,92;12,93;8,37;8,65;7688;7885;63,89;64,66
73;Kab. Halmahera Timur;2018;63825763058;87315822972;4648294699;17302811968;5303581030;2,07486E+11;93048055522;13757452101;1,84169E+11;92618;67,85;68,19;12,72;12,73;7,89;7,97;7841;7969;65,77;66,2
74;Kab. Hulu Sungai Selatan;2018;53811215755;2,73867E+11;16317412747;24276407630;5310039861;1,99766E+11;2,84728E+11;22267519818;1,97806E+11;235217;65,39;65,59;12,05;12,07;7,71;7,72;11890;12535;67,8;68,41
75;Kab. Hulu Sungai Tengah;2018;57132279355;1,93244E+11;7222702910;19281767217;238451875;1,46419E+11;3,17191E+11;9557199691;1,13395E+11;269384;65,3;65,54;12,17;12,18;7,79;7,8;11635;12138;67,78;68,32
76;Kab. Hulu Sungai Utara;2018;56059499992;2,09096E+11;11456050038;7157944899;432128400;1,78817E+11;2,94133E+11;14386430836;1,584E+11;234604;62,94;63,24;12,82;12,83;7,19;7,36;9100;9567;64,21;65,06
77;Kab. Humbang Hasundutan;2018;60702268211;1,33543E+11;9294006684;7082763183;6295660509;1,35294E+11;2,76322E+11;8754214039;1,21433E+11;188480;68,41;68,69;13,24;13,25;9,1;9,28;7412;7630;67,3;67,96
78;Kab. Indragiri Hulu;2018;76515961515;2,00547E+11;26013784745;4754323303;0;2,50691E+11;4,23461E+11;22693099399;79754019466;433934;69,83;69,97;12,29;12,32;7,89;8,16;10223;10481;68,97;69,66
79;Kab. Jayapura;2018;94908499455;1,65865E+11;7198938249;15471843205;15522019597;4,21354E+11;1,98305E+11;19178267419;1,12573E+11;128587;66,47;66,66;14,16;14,17;9,54;9,6;10055;10160;70,97;71,25
80;Kab. Jember;2018;1,63196E+11;7,03252E+11;16346919177;31323006448;10885231019;4,84048E+11;1,17918E+12;32470448259;3,84641E+11;2450668;68,54;68,74;12,37;12,79;6,06;6,07;8306;8698;64,96;65,96
81;Kab. Jepara;2018;84642310356;2,80814E+11;5300418068;12524466857;43161219262;9,60083E+11;1,89178E+11;40592148494;3,37345E+11;1240600;75,68;75,71;12,7;12,71;7,33;7,43;9745;10169;70,79;71,38
82;Kab. Jombang;2018;1,15042E+11;4,52645E+11;16948463738;22091162042;8278694949;3,48944E+11;7,55449E+11;25514309576;1,93774E+11;1263814;71,87;72,04;12,41;12,7;8,06;8,21;10121;10560;70,88;71,86
83;Kab. Kaimana;2018;74987136377;1,22252E+11;19833853708;30235314680;6276762004;3,1437E+11;1,50721E+11;12106602529;1,28255E+11;58404;63,99;64,25;11,59;11,76;7,9;8,09;7752;8071;62,74;63,67
84;Kab. Kampar;2018;1,16292E+11;2,87144E+11;18469769126;33544854223;9091618670;3,2221E+11;8,24766E+11;18173830513;2,06443E+11;851837;70,16;70,35;13,2;13,21;9,09;9,1;10912;11128;72,19;72,5
85;Kab. Kapuas;2018;77090425948;2,02607E+11;13261024472;13330286509;4417274459;2,31918E+11;4,86953E+11;19837878429;4,17331E+11;356382;68,59;68,64;12,25;12,54;7,5;7,51;10421;10738;68,04;68,68
86;Kab. Kapuas Hulu;2018;1,23843E+11;2,4364E+11;12825205523;0;0;3,03849E+11;3,95911E+11;24606229478;2,85656E+11;258984;71,95;72,12;11,85;12,03;7,02;7,25;6883;7074;64,18;65,03
87;Kab. Karanganyar;2018;94796236558;2,85722E+11;35390460912;36305950559;11057235324;3,3707E+11;7,50484E+11;23386168561;1,69501E+11;879078;77,31;77,36;13,65;13,66;8,5;8,51;10933;11223;75,22;75,54
88;Kab. Karimun;2018;83555928094;2,02936E+11;22152284265;27210137687;13685460079;3,67334E+11;3,32423E+11;28007299672;2,77997E+11;231145;70,32;70,52;12,15;12,16;7,8;7,81;11713;11945;70,26;70,56
89;Kab. Katingan;2018;50716076356;1,20822E+11;18514469283;10432413119;1096150800;2,19155E+11;2,8296E+11;25910952351;3,13747E+11;167706;65,53;65,62;12,2;12,21;8,64;8,65;10029;10327;67,56;67,91
90;Kab. Kaur;2018;53530490318;96031088731;12530064809;8402244955;5802826348;1,67545E+11;1,39865E+11;12588925049;86599498819;119950;65,92;66,15;12,95;12,96;7,96;8,24;7914;8284;65,28;66,2
91;Kab. Kayong Utara;2018;44893446932;83819572528;13248095868;8782065361;5450952877;1,47456E+11;1,78311E+11;10123617981;1,49829E+11;110899;67,46;67,71;11,78;11,79;5,85;5,86;7434;7552;61,52;61,82
92;Kab. Kebumen;2018;1,49444E+11;4,08175E+11;20907119435;25924099910;19572015643;2,82118E+11;9,53585E+11;24662205312;2,6146E+11;1195092;72,98;73,11;12,9;12,91;7,29;7,34;8446;8757;68,29;68,8
93;Kab. Kediri;2018;1,01723E+11;3,93611E+11;14386177992;37261690459;16971481488;4,04807E+11;8,92214E+11;23759084250;4,02187E+11;1574272;72,25;72,37;12,85;12,86;7,65;7,68;9799;10326;70,47;71,07
94;Kab. Keerom;2018;98761840178;1,28785E+11;5130940463;8685241032;6756509783;3,30142E+11;1,52486E+11;21855350989;2,67318E+11;55799;66,18;66,35;11,89;12,14;7,57;7,83;8824;8918;64,99;65,75
95;Kab. Kendal;2018;1,35929E+11;3,75673E+11;22926041747;14280457118;5938508423;2,82814E+11;7,34485E+11;20492865378;2,13615E+11;964106;74,24;74,3;12,69;12,7;6,85;7,05;10863;11257;70,62;71,28
96;Kab. Siau Tagulandang Biaro;2018;42024264628;1,08489E+11;9823388723;7012141815;5214882252;1,52921E+11;1,05627E+11;13621864318;73325311316;66225;69,85;70,14;11,32;11,51;8,56;8,57;7812;8097;66,03;66,75
97;Kab. Kepahiang;2018;41686817439;1,05015E+11;6935450255;6675023280;13508450731;1,42676E+11;1,49901E+11;8590875030;78105111342;136100;67,12;67,39;12,67;12,68;7,84;7,92;8866;9135;66,6;67,14
98;Kab. Kepulauan Anambas;2018;78383419989;1,09281E+11;28725388681;4929893900;12944638538;2,31738E+11;1,72734E+11;12271994227;1,80394E+11;41927;66,76;66,91;12,14;12,32;6,69;6,7;11654;11894;67,06;67,53
99;Kab. Kepulauan Selayar;2018;90561105467;1,76167E+11;35850370649;20340799696;13992707642;2,11148E+11;1,58357E+11;23402231911;1,62162E+11;134280;67,82;68,03;12,45;12,46;7,18;7,4;9028;8666;65,39;66,04
100;Kab. Kepulauan Talaud;2018;67073870490;1,16001E+11;6623316717;4783662606;9675941174;1,962E+11;1,82672E+11;15367350240;62043443720;91599;69,48;69,71;12,14;12,2;8,93;9;8268;8525;67,74;68,32
101;Kab. Kerinci;2018;72299760046;1,00643E+11;14797381164;8010515752;11115255365;3,0506E+11;2,08836E+11;36435030803;1,35371E+11;237791;69,52;69,65;13,84;13,85;8,19;8,2;9501;9951;70,03;70,59
102;Kab. Klungkung;2018;1,1189E+11;2,4543E+11;15506284514;25382129407;25550045707;2,30443E+11;2,91657E+11;20614008847;65611061805;178300;70,45;70,7;12,94;12,95;7,46;7,75;11005;11318;70,13;70,9
103;Kab. Kolaka;2018;72244710377;2,46179E+11;17461472319;15157422713;6131619823;2,58405E+11;2,40019E+11;14936454928;1,13172E+11;256827;70,05;69,76;12,38;12,39;8,31;8,57;12243;12384;71,46;72,07
104;Kab. Kolaka Timur;2018;42249932822;66966799659;5419092309;5414028542;2609030891;1,19178E+11;1,47511E+11;11824893332;1,07063E+11;130860;71,66;68,95;11,58;11,89;6,9;7,18;7499;7606;64,55;65,53
105;Kab. Kolaka Utara;2018;87610617705;1,17429E+11;6949519802;10690302544;8368629836;1,66154E+11;1,48364E+11;11602032039;65327108730;147863;69,74;69,85;11,93;12,09;7,5;7,67;9941;10133;67,77;68,44
106;Kab. Konawe;2018;83607263005;2,31518E+11;6687946125;12043817142;2261162500;3,08081E+11;3,00912E+11;10170011531;59561779452;249010;69,52;69,97;12,97;12,98;8,77;8,94;9857;10004;70,24;70,72
107;Kab. Konawe Selatan;2018;97700444804;1,82648E+11;11869119879;5927243284;5236509054;2,77091E+11;3,26018E+11;32031814650;2,28668E+11;309298;69,98;70,38;12,22;12,23;7,72;7,73;8798;8914;67,23;67,51
108;Kab. Kotabaru;2018;95435784232;2,14726E+11;27320096579;13736617194;34709067704;3,95733E+11;3,41037E+11;19556761121;1,54068E+11;336719;68,72;68,89;11,82;11,83;7,18;7,19;11065;11579;67,79;68,32
109;Kab. Kotawaringin Barat;2018;1,03907E+11;2,4738E+11;38109369256;18499767977;12527583553;1,91411E+11;2,66758E+11;19862590484;2,49949E+11;304082;70,34;70,43;12,69;12,7;8,35;8,36;12420;12788;72,11;72,46
110;Kab. Kotawaringin Timur;2018;1,0143E+11;3,39905E+11;42070621577;33481213625;17046787767;2,92196E+11;4,20128E+11;23293020320;1,52329E+11;456409;69,7;69,75;12,59;12,68;7,89;7,9;11249;11556;70,17;70,56
111;Kab. Kubu Raya;2018;70337020673;1,67379E+11;11864346365;29687021913;2059016890;2,30465E+11;4,55183E+11;18061925219;3,50325E+11;570914;69,8;70,04;13,21;13,59;6,58;6,81;8430;8532;66,31;67,23
112;Kab. Kudus;2018;1,77199E+11;3,92027E+11;22680621013;12034254147;23258235968;2,68837E+11;6,26703E+11;25439678954;1,70928E+11;861430;76,44;76,47;13,2;13,21;8,31;8,62;10639;10979;73,84;74,58
113;Kab. Kupang;2018;59642929220;1,98716E+11;6611762764;4955278826;3086166194;2,74742E+11;3,40189E+11;8970029436;1,18864E+11;387479;63,49;63,86;13,49;13,83;7,1;7,11;7301;7472;62,79;63,55
114;Kab. Labuhan batu;2018;54839854468;2,65411E+11;25827968154;15916584208;801321845;2,25854E+11;3,08732E+11;17525892591;99817612836;486480;69,44;69,6;12,59;12,6;9,01;9,04;10760;11053;71;71,39
115;Kab. Labuhanbatu Selatan;2018;47900256332;1,41923E+11;11312825437;11646690183;5926985572;1,55467E+11;2,32874E+11;10735565952;1,49157E+11;332922;68,14;68,39;12,95;12,97;8,7;8,71;10892;11280;70,48;70,98
116;Kab. Labuhan batu Utara;2018;52243994711;1,64152E+11;15086125825;7771409594;805291000;1,49278E+11;2,68485E+11;15585292149;1,78909E+11;360926;68,91;69,09;12,79;12,8;8,34;8,35;11510;11730;70,79;71,08
117;Kab. Lahat;2018;81387244128;2,06905E+11;8414347085;9653118616;6315934407;4,02707E+11;4,32524E+11;14204163499;2,53541E+11;405605;65,25;65,5;12,31;12,32;8,43;8,44;9157;9600;66,38;66,99
118;Kab. Lamandau;2018;47271239735;88664500940;39612813440;6251541770;10076145641;2,15424E+11;1,77054E+11;15821137940;1,16654E+11;80512;69,28;69,31;12,45;12,46;7,94;7,95;10455;10996;69,17;69,7
119;Kab. Lamongan;2018;1,34735E+11;5,0882E+11;25263752385;13421065610;8689897272;4,52604E+11;7,71882E+11;20688348120;3,58885E+11;1189106;71,87;72,04;13,44;13,45;7,54;7,83;10220;10664;71,11;71,97
120;Kab. Lampung Barat;2018;49428135438;1,62036E+11;17522680085;18125426878;12902217139;2,10211E+11;2,77789E+11;6413736280;1,85918E+11;300703;66,86;67,09;12,18;12,19;7,33;7,6;9517;9741;66,06;66,74
121;Kab. Lampung Selatan;2018;70128050329;2,70274E+11;20287725414;4445103535;9332661978;6,21648E+11;6,18539E+11;15605492962;3,43243E+11;1002285;68,65;68,87;12,05;12,17;7,66;7,67;9310;9781;66,95;67,68
